dt,day,hour,minute,tag,in_worker,out_worker,in_pollen,out_pollen,in_drone,out_drone
2025-08-29 07:48:40,29,7,48,TX2_6,146,124,9,4,3,4
2025-08-29 07:53:40,29,7,53,TX2_6,179,101,15,4,5,9
2025-08-29 07:58:40,29,7,58,TX2_6,185,109,14,9,12,11
2025-08-29 08:03:40,29,8,3,TX2_6,201,152,5,1,3,4
2025-08-29 08:08:40,29,8,8,TX2_6,194,177,13,6,8,6
2025-08-29 08:13:41,29,8,13,TX2_6,194,153,23,12,10,7
2025-08-29 08:18:41,29,8,18,TX2_6,220,149,7,2,0,0
2025-08-29 08:23:41,29,8,23,TX2_6,196,134,16,3,10,2
2025-08-29 08:28:41,29,8,28,TX2_6,179,140,15,0,1,0
2025-08-29 08:33:41,29,8,33,TX2_6,177,130,9,7,0,0
2025-08-29 08:38:41,29,8,38,TX2_6,240,121,7,0,0,0
2025-08-29 08:43:41,29,8,43,TX2_6,240,136,4,0,0,0
2025-08-29 08:48:41,29,8,48,TX2_6,204,109,7,3,0,0
2025-08-29 08:53:41,29,8,53,TX2_6,203,98,5,3,0,0
2025-08-29 08:58:41,29,8,58,TX2_6,190,119,9,1,0,0
2025-08-29 09:03:41,29,9,3,TX2_6,180,118,3,3,0,0
2025-08-29 09:08:41,29,9,8,TX2_6,170,94,13,2,0,0
2025-08-29 09:13:41,29,9,13,TX2_6,172,99,8,0,0,0
2025-08-29 09:18:41,29,9,18,TX2_6,193,100,2,2,0,0
2025-08-29 09:23:41,29,9,23,TX2_6,154,93,23,3,0,1
2025-08-29 09:28:41,29,9,28,TX2_6,194,86,16,5,0,0
2025-08-29 09:33:41,29,9,33,TX2_6,189,105,10,6,0,0
2025-08-29 09:38:42,29,9,38,TX2_6,181,84,8,5,0,0
2025-08-29 09:43:42,29,9,43,TX2_6,176,73,8,1,0,0
2025-08-29 09:48:42,29,9,48,TX2_6,157,91,11,2,0,0
2025-08-29 09:53:42,29,9,53,TX2_6,178,75,5,3,0,0
2025-08-29 09:58:42,29,9,58,TX2_6,169,97,9,0,0,0
2025-08-29 10:03:42,29,10,3,TX2_6,174,96,8,3,1,0
2025-08-29 10:08:42,29,10,8,TX2_6,220,140,5,2,0,0
2025-08-29 10:13:42,29,10,13,TX2_6,173,99,9,0,0,0
2025-08-29 10:18:42,29,10,18,TX2_6,144,86,4,0,1,0
2025-08-29 10:23:42,29,10,23,TX2_6,162,79,13,2,0,0
2025-08-29 10:28:42,29,10,28,TX2_6,156,102,8,4,0,0
2025-08-29 10:33:42,29,10,33,TX2_6,205,102,9,5,0,0
2025-08-29 10:38:42,29,10,38,TX2_6,207,118,17,5,0,0
2025-08-29 10:43:42,29,10,43,TX2_6,196,125,6,2,0,0
2025-08-29 10:48:42,29,10,48,TX2_6,228,110,10,7,0,0
2025-08-29 10:53:42,29,10,53,TX2_6,178,77,2,1,0,0
2025-08-29 10:58:42,29,10,58,TX2_6,248,169,3,2,0,0
2025-08-29 11:03:42,29,11,3,TX2_6,244,123,7,3,0,0
2025-08-29 11:08:42,29,11,8,TX2_6,188,102,12,2,0,1
2025-08-29 11:13:42,29,11,13,TX2_6,195,93,12,4,0,0
2025-08-29 11:18:43,29,11,18,TX2_6,206,99,5,0,0,0
2025-08-29 11:23:43,29,11,23,TX2_6,199,103,7,2,0,0
2025-08-29 11:28:43,29,11,28,TX2_6,219,111,8,3,0,1
2025-08-29 11:33:43,29,11,33,TX2_6,245,109,11,5,0,0
2025-08-29 11:38:43,29,11,38,TX2_6,219,100,6,2,0,0
2025-08-29 11:43:43,29,11,43,TX2_6,207,95,8,3,0,0
2025-08-29 11:48:43,29,11,48,TX2_6,223,123,12,1,0,0
2025-08-29 11:53:43,29,11,53,TX2_6,243,139,6,4,0,0
2025-08-29 11:58:43,29,11,58,TX2_6,210,123,14,5,0,0
2025-08-29 12:03:43,29,12,3,TX2_6,198,121,12,4,0,0
2025-08-29 12:08:43,29,12,8,TX2_6,229,121,7,3,0,0
2025-08-29 12:13:43,29,12,13,TX2_6,226,90,7,2,1,0
2025-08-29 12:18:43,29,12,18,TX2_6,220,133,7,2,0,0
2025-08-29 12:23:43,29,12,23,TX2_6,251,97,18,0,0,0
2025-08-29 12:28:43,29,12,28,TX2_6,260,101,5,1,0,0
2025-08-29 12:33:44,29,12,33,TX2_6,233,102,16,4,0,0
2025-08-29 12:38:44,29,12,38,TX2_6,260,142,11,2,0,0
2025-08-29 12:43:44,29,12,43,TX2_6,213,115,10,4,1,0
2025-08-29 12:48:44,29,12,48,TX2_6,262,113,19,3,1,0
2025-08-29 12:53:44,29,12,53,TX2_6,236,133,7,4,0,0
2025-08-29 12:58:44,29,12,58,TX2_6,255,98,13,5,0,0
2025-08-29 13:03:44,29,13,3,TX2_6,279,140,8,4,0,1
2025-08-29 13:08:44,29,13,8,TX2_6,287,130,7,4,0,0
2025-08-29 13:13:44,29,13,13,TX2_6,293,118,6,2,0,0
2025-08-29 13:18:44,29,13,18,TX2_6,262,110,11,1,0,0
2025-08-29 13:23:44,29,13,23,TX2_6,275,123,9,1,1,0
2025-08-29 13:28:44,29,13,28,TX2_6,285,128,10,3,0,0
2025-08-29 13:33:44,29,13,33,TX2_6,298,120,15,4,0,0
2025-08-29 13:38:44,29,13,38,TX2_6,337,123,10,6,0,0
2025-08-29 13:43:44,29,13,43,TX2_6,327,164,38,16,0,0
2025-08-29 13:48:44,29,13,48,TX2_6,312,157,10,6,0,0
2025-08-29 13:53:44,29,13,53,TX2_6,269,125,4,2,0,0
2025-08-29 13:58:44,29,13,58,TX2_6,334,134,4,3,0,0
2025-08-29 14:03:44,29,14,3,TX2_6,329,146,8,1,0,0
2025-08-29 14:08:45,29,14,8,TX2_6,343,133,12,2,0,0
2025-08-29 14:13:45,29,14,13,TX2_6,366,155,8,1,0,0
2025-08-29 14:18:45,29,14,18,TX2_6,288,99,7,2,0,0
2025-08-29 14:23:45,29,14,23,TX2_6,254,143,7,1,1,0
2025-08-29 14:28:45,29,14,28,TX2_6,289,151,7,5,0,1
2025-08-29 14:33:45,29,14,33,TX2_6,343,158,11,4,0,0
2025-08-29 14:38:45,29,14,38,TX2_6,305,140,11,1,0,0
2025-08-29 14:43:45,29,14,43,TX2_6,288,113,7,3,0,0
2025-08-29 14:48:45,29,14,48,TX2_6,279,108,12,6,0,0
2025-08-29 14:53:45,29,14,53,TX2_6,243,97,11,2,0,1
2025-08-29 14:58:45,29,14,58,TX2_6,272,105,18,6,0,1
2025-08-29 15:03:45,29,15,3,TX2_6,262,100,9,4,0,0
2025-08-29 15:08:45,29,15,8,TX2_6,328,117,10,6,1,0
2025-08-29 15:13:45,29,15,13,TX2_6,367,114,11,2,0,0
2025-08-29 15:18:45,29,15,18,TX2_6,328,87,22,2,0,0
2025-08-29 15:23:45,29,15,23,TX2_6,161,64,56,5,1,0
2025-08-29 15:28:46,29,15,28,TX2_6,158,110,27,6,0,0
2025-08-29 15:33:46,29,15,33,TX2_6,180,102,27,4,1,0
2025-08-29 15:38:46,29,15,38,TX2_6,223,126,8,2,0,0
2025-08-29 15:43:46,29,15,43,TX2_6,233,123,11,7,0,0
2025-08-29 15:48:46,29,15,48,TX2_6,282,119,16,2,0,0
2025-08-29 15:53:46,29,15,53,TX2_6,248,114,13,2,0,0
2025-08-29 15:58:46,29,15,58,TX2_6,230,127,10,3,0,0
2025-08-29 16:03:46,29,16,3,TX2_6,215,88,10,4,0,0
2025-08-29 16:08:46,29,16,8,TX2_6,246,124,10,1,0,0
2025-08-29 16:13:46,29,16,13,TX2_6,260,97,12,1,0,0
2025-08-29 16:18:46,29,16,18,TX2_6,256,103,11,6,1,0
2025-08-29 16:23:46,29,16,23,TX2_6,287,141,5,3,1,0
2025-08-29 16:28:46,29,16,28,TX2_6,306,138,3,1,0,0
2025-08-29 16:33:46,29,16,33,TX2_6,276,133,11,1,0,0
2025-08-29 16:38:46,29,16,38,TX2_6,300,140,8,2,0,0
2025-08-29 16:43:46,29,16,43,TX2_6,239,166,2,0,0,0
2025-08-29 16:48:46,29,16,48,TX2_6,257,119,7,2,0,0
2025-08-29 16:53:46,29,16,53,TX2_6,232,149,7,2,0,0
2025-08-29 16:58:46,29,16,58,TX2_6,344,137,3,1,0,0
2025-08-29 17:03:46,29,17,3,TX2_6,240,128,5,3,0,0
2025-08-29 17:08:46,29,17,8,TX2_6,273,110,10,2,0,0
2025-08-29 17:13:46,29,17,13,TX2_6,281,125,4,4,0,0
2025-08-29 17:18:46,29,17,18,TX2_6,290,123,14,3,0,0
2025-08-29 17:23:46,29,17,23,TX2_6,259,124,6,1,0,0
2025-08-29 17:28:46,29,17,28,TX2_6,247,109,0,0,0,0
2025-08-29 17:33:47,29,17,33,TX2_6,285,122,3,0,1,0
2025-08-29 17:38:47,29,17,38,TX2_6,298,90,7,1,0,0
2025-08-29 17:43:47,29,17,43,TX2_6,235,134,1,0,0,0
2025-08-29 17:48:47,29,17,48,TX2_6,299,99,4,1,0,0
2025-08-29 17:53:47,29,17,53,TX2_6,265,108,4,0,0,0
2025-08-29 17:58:47,29,17,58,TX2_6,278,126,0,0,0,1
2025-08-29 18:04:03,29,18,4,TX2_6,187,83,2,0,0,0
2025-08-29 18:10:53,29,18,10,TX2_6,2,0,0,0,0,0
2025-08-29 18:25:08,29,18,25,TX2_6,296,120,6,3,9,6
2025-08-29 18:30:08,29,18,30,TX2_6,256,106,3,3,9,9
2025-08-29 18:35:08,29,18,35,TX2_6,200,91,3,3,15,6
2025-08-29 18:40:08,29,18,40,TX2_6,211,83,3,5,14,9
2025-08-29 18:45:08,29,18,45,TX2_6,170,111,4,2,11,8
2025-08-29 18:50:08,29,18,50,TX2_6,168,113,0,5,14,4
2025-08-29 18:55:08,29,18,55,TX2_6,162,110,5,5,15,9
2025-08-29 19:00:08,29,19,0,TX2_6,167,131,5,2,16,10
2025-08-29 19:05:08,29,19,5,TX2_6,191,130,2,6,9,9
2025-08-29 19:10:09,29,19,10,TX2_6,172,139,5,3,10,14
2025-08-29 19:15:09,29,19,15,TX2_6,162,133,11,5,10,10
2025-08-29 19:20:09,29,19,20,TX2_6,161,144,9,1,18,9
2025-08-29 19:25:09,29,19,25,TX2_6,163,127,5,1,11,10
2025-08-29 19:30:09,29,19,30,TX2_6,142,97,5,2,13,16
2025-08-29 19:35:09,29,19,35,TX2_6,158,120,6,3,11,7
2025-08-29 19:40:09,29,19,40,TX2_6,153,110,3,1,7,5
2025-08-29 19:45:09,29,19,45,TX2_6,163,107,0,0,0,0
2025-08-29 19:50:09,29,19,50,TX2_6,175,144,0,0,0,1
2025-08-29 19:55:09,29,19,55,TX2_6,155,103,3,4,3,13
2025-08-29 20:00:09,29,20,0,TX2_6,118,116,4,3,10,7
2025-08-29 20:05:09,29,20,5,TX2_6,133,97,3,3,13,12
2025-08-29 20:10:09,29,20,10,TX2_6,130,99,2,2,7,13
2025-08-29 20:15:09,29,20,15,TX2_6,151,110,0,1,3,1
2025-08-29 20:20:09,29,20,20,TX2_6,113,121,0,0,0,0
2025-08-29 20:25:09,29,20,25,TX2_6,130,113,0,0,0,0
2025-08-29 20:30:09,29,20,30,TX2_6,104,100,0,0,0,0
2025-08-29 20:35:09,29,20,35,TX2_6,124,99,0,0,0,0
2025-08-29 20:40:09,29,20,40,TX2_6,111,113,0,0,0,0
2025-08-29 20:45:10,29,20,45,TX2_6,137,117,0,0,0,0
2025-08-29 20:50:10,29,20,50,TX2_6,123,121,1,0,0,0
2025-08-29 20:55:10,29,20,55,TX2_6,93,90,0,0,0,0
2025-08-29 21:00:10,29,21,0,TX2_6,134,132,0,0,0,0
2025-08-29 21:05:10,29,21,5,TX2_6,96,109,0,0,0,0
2025-08-29 21:10:10,29,21,10,TX2_6,118,110,0,0,0,0
2025-08-29 21:15:10,29,21,15,TX2_6,112,118,0,0,0,0
2025-08-29 21:20:10,29,21,20,TX2_6,126,104,0,0,0,0
2025-08-29 21:25:10,29,21,25,TX2_6,110,111,0,0,0,0
2025-08-29 21:30:10,29,21,30,TX2_6,103,123,0,0,0,0
2025-08-29 21:35:10,29,21,35,TX2_6,109,100,0,0,0,0
2025-08-29 21:40:10,29,21,40,TX2_6,110,99,0,0,0,0
2025-08-29 21:45:10,29,21,45,TX2_6,114,119,0,0,0,0
2025-08-29 21:50:10,29,21,50,TX2_6,91,85,0,0,0,0
2025-08-29 21:55:10,29,21,55,TX2_6,94,96,0,0,0,0
2025-08-29 22:00:10,29,22,0,TX2_6,93,102,0,0,0,0
2025-08-29 22:05:10,29,22,5,TX2_6,133,105,0,0,0,0
2025-08-29 22:10:10,29,22,10,TX2_6,108,129,0,0,0,0
2025-08-29 22:15:11,29,22,15,TX2_6,119,109,0,0,0,0
2025-08-29 22:20:11,29,22,20,TX2_6,102,115,0,0,0,0
2025-08-29 22:25:11,29,22,25,TX2_6,105,91,0,0,0,0
2025-08-29 22:30:11,29,22,30,TX2_6,107,109,0,0,0,0
2025-08-29 22:35:11,29,22,35,TX2_6,87,99,0,0,0,0
2025-08-29 22:40:11,29,22,40,TX2_6,99,97,0,0,0,0
2025-08-29 22:45:11,29,22,45,TX2_6,105,89,0,1,0,0
2025-08-29 22:50:11,29,22,50,TX2_6,97,91,0,0,0,0
2025-08-29 22:55:11,29,22,55,TX2_6,103,111,0,0,0,0
2025-08-29 23:00:11,29,23,0,TX2_6,145,151,0,0,0,0
2025-08-29 23:05:11,29,23,5,TX2_6,112,117,0,0,0,0
2025-08-29 23:10:11,29,23,10,TX2_6,154,158,0,0,0,0
2025-08-29 23:15:11,29,23,15,TX2_6,113,97,0,0,0,0
2025-08-29 23:20:11,29,23,20,TX2_6,115,148,0,0,0,0
2025-08-29 23:25:11,29,23,25,TX2_6,119,118,0,0,0,0
2025-08-29 23:30:12,29,23,30,TX2_6,179,150,0,0,0,0
2025-08-29 23:35:12,29,23,35,TX2_6,170,196,0,0,0,0
2025-08-29 23:40:12,29,23,40,TX2_6,138,135,0,0,0,0
2025-08-29 23:45:12,29,23,45,TX2_6,106,116,0,0,0,0
2025-08-29 23:50:12,29,23,50,TX2_6,128,106,0,0,0,0
2025-08-29 23:55:12,29,23,55,TX2_6,110,109,0,0,0,0
2025-08-30 00:00:12,30,0,0,TX2_6,129,140,0,0,0,0
2025-08-30 00:05:12,30,0,5,TX2_6,191,159,0,0,0,0
2025-08-30 00:10:12,30,0,10,TX2_6,130,114,0,0,0,0
2025-08-30 00:15:12,30,0,15,TX2_6,131,130,0,0,0,0
2025-08-30 00:20:12,30,0,20,TX2_6,150,132,0,0,0,0
2025-08-30 00:25:12,30,0,25,TX2_6,131,125,0,0,0,0
2025-08-30 00:30:12,30,0,30,TX2_6,126,113,0,0,0,0
2025-08-30 00:35:12,30,0,35,TX2_6,137,137,0,0,0,0
2025-08-30 00:40:12,30,0,40,TX2_6,101,100,0,0,0,0
2025-08-30 00:45:12,30,0,45,TX2_6,111,113,0,0,0,0
2025-08-30 00:50:12,30,0,50,TX2_6,120,108,0,0,0,0
2025-08-30 00:55:12,30,0,55,TX2_6,108,91,0,0,0,0
2025-08-30 01:00:13,30,1,0,TX2_6,125,115,0,0,0,0
2025-08-30 01:05:13,30,1,5,TX2_6,124,114,0,0,0,0
2025-08-30 01:10:13,30,1,10,TX2_6,152,139,0,0,0,0
2025-08-30 01:15:13,30,1,15,TX2_6,116,107,0,0,0,0
2025-08-30 01:20:13,30,1,20,TX2_6,114,99,0,0,0,0
2025-08-30 01:25:13,30,1,25,TX2_6,133,138,0,0,0,0
2025-08-30 01:30:13,30,1,30,TX2_6,125,127,0,0,0,0
2025-08-30 01:35:13,30,1,35,TX2_6,120,130,0,0,0,0
2025-08-30 01:40:13,30,1,40,TX2_6,151,147,0,0,0,0
2025-08-30 01:45:13,30,1,45,TX2_6,110,127,0,0,0,0
2025-08-30 01:50:13,30,1,50,TX2_6,133,144,0,0,0,0
2025-08-30 01:55:13,30,1,55,TX2_6,149,144,0,0,0,0
2025-08-30 02:00:13,30,2,0,TX2_6,149,128,0,0,0,0
2025-08-30 02:05:13,30,2,5,TX2_6,156,160,0,0,0,0
2025-08-30 02:10:13,30,2,10,TX2_6,113,108,0,0,0,0
2025-08-30 02:15:13,30,2,15,TX2_6,132,143,0,0,0,0
2025-08-30 02:20:14,30,2,20,TX2_6,122,132,0,0,0,0
2025-08-30 02:25:14,30,2,25,TX2_6,151,177,1,0,0,0
2025-08-30 02:30:14,30,2,30,TX2_6,138,106,0,0,0,0
2025-08-30 02:35:14,30,2,35,TX2_6,126,153,0,0,0,0
2025-08-30 02:40:14,30,2,40,TX2_6,106,108,0,0,0,0
2025-08-30 02:45:14,30,2,45,TX2_6,130,124,0,0,0,0
2025-08-30 02:50:14,30,2,50,TX2_6,119,108,0,0,0,0
2025-08-30 02:55:14,30,2,55,TX2_6,109,106,0,0,0,0
2025-08-30 03:00:14,30,3,0,TX2_6,139,136,0,0,0,0
2025-08-30 03:05:14,30,3,5,TX2_6,144,143,0,0,0,0
2025-08-30 03:10:14,30,3,10,TX2_6,102,90,0,0,0,0
2025-08-30 03:15:14,30,3,15,TX2_6,133,142,0,0,0,0
2025-08-30 03:20:14,30,3,20,TX2_6,130,115,0,0,0,0
2025-08-30 03:25:14,30,3,25,TX2_6,108,119,0,0,0,0
2025-08-30 03:30:14,30,3,30,TX2_6,117,120,0,0,0,0
2025-08-30 03:35:14,30,3,35,TX2_6,106,116,0,0,0,0
2025-08-30 03:40:14,30,3,40,TX2_6,102,106,0,0,0,0
2025-08-30 03:45:14,30,3,45,TX2_6,125,130,0,0,0,0
2025-08-30 03:50:15,30,3,50,TX2_6,100,108,0,0,0,0
2025-08-30 03:55:15,30,3,55,TX2_6,140,138,0,0,0,0
2025-08-30 04:00:15,30,4,0,TX2_6,128,127,0,0,0,0
2025-08-30 04:05:15,30,4,5,TX2_6,121,115,0,0,0,0
2025-08-30 04:10:15,30,4,10,TX2_6,108,110,0,0,0,0
2025-08-30 04:15:15,30,4,15,TX2_6,131,125,0,0,0,0
2025-08-30 04:20:15,30,4,20,TX2_6,103,105,0,0,0,0
2025-08-30 04:25:15,30,4,25,TX2_6,126,114,0,0,0,0
2025-08-30 04:30:15,30,4,30,TX2_6,137,134,0,0,0,0
2025-08-30 04:35:15,30,4,35,TX2_6,122,100,0,0,0,0
2025-08-30 04:40:15,30,4,40,TX2_6,106,129,0,0,0,0
2025-08-30 04:45:15,30,4,45,TX2_6,100,92,0,0,0,0
2025-08-30 04:50:15,30,4,50,TX2_6,136,124,0,0,0,0
2025-08-30 04:55:15,30,4,55,TX2_6,115,103,0,0,0,0
2025-08-30 05:00:15,30,5,0,TX2_6,105,131,0,0,0,0
2025-08-30 05:05:15,30,5,5,TX2_6,147,111,0,0,0,0
2025-08-30 05:10:15,30,5,10,TX2_6,154,132,0,0,0,0
2025-08-30 05:15:16,30,5,15,TX2_6,114,104,0,0,0,0
2025-08-30 05:20:16,30,5,20,TX2_6,104,81,0,0,0,0
2025-08-30 05:25:16,30,5,25,TX2_6,113,91,0,0,0,0
2025-08-30 05:30:16,30,5,30,TX2_6,138,120,0,0,0,0
2025-08-30 05:35:16,30,5,35,TX2_6,149,137,0,0,0,0
2025-08-30 05:40:16,30,5,40,TX2_6,131,115,0,0,0,0
2025-08-30 05:45:16,30,5,45,TX2_6,125,114,0,0,0,0
2025-08-30 05:50:16,30,5,50,TX2_6,133,128,0,0,0,0
2025-08-30 05:55:16,30,5,55,TX2_6,130,89,0,0,0,0
2025-08-30 06:00:16,30,6,0,TX2_6,122,99,0,0,0,0
2025-08-30 06:05:16,30,6,5,TX2_6,87,84,0,0,0,0
2025-08-30 06:10:16,30,6,10,TX2_6,109,82,0,0,0,0
2025-08-30 06:15:16,30,6,15,TX2_6,127,101,0,0,0,0
2025-08-30 06:20:16,30,6,20,TX2_6,112,98,0,0,0,0
2025-08-30 06:25:16,30,6,25,TX2_6,120,83,0,0,0,0
2025-08-30 06:30:16,30,6,30,TX2_6,91,86,0,0,0,0
2025-08-30 06:35:17,30,6,35,TX2_6,107,101,0,0,0,0
2025-08-30 06:40:17,30,6,40,TX2_6,101,98,0,0,0,0
2025-08-30 06:45:17,30,6,45,TX2_6,85,72,0,0,0,0
2025-08-30 06:50:17,30,6,50,TX2_6,112,85,1,0,0,0
2025-08-30 06:55:17,30,6,55,TX2_6,128,107,1,0,0,0
2025-08-30 07:00:17,30,7,0,TX2_6,130,86,6,0,0,0
2025-08-30 07:05:17,30,7,5,TX2_6,123,92,3,1,0,0
2025-08-30 07:10:17,30,7,10,TX2_6,123,88,2,1,0,0
2025-08-30 07:15:17,30,7,15,TX2_6,113,109,2,0,0,0
2025-08-30 07:20:17,30,7,20,TX2_6,127,101,6,0,0,0
2025-08-30 07:25:17,30,7,25,TX2_6,142,111,4,0,0,0
2025-08-30 07:30:17,30,7,30,TX2_6,117,126,4,0,0,0
2025-08-30 07:35:17,30,7,35,TX2_6,193,136,13,4,9,2
2025-08-30 07:40:17,30,7,40,TX2_6,155,147,11,8,9,9
2025-08-30 07:45:17,30,7,45,TX2_6,161,136,8,1,0,0
2025-08-30 07:50:18,30,7,50,TX2_6,153,138,10,2,0,0
2025-08-30 07:55:18,30,7,55,TX2_6,183,145,2,2,0,0
2025-08-30 08:00:18,30,8,0,TX2_6,166,158,4,5,0,0
2025-08-30 08:05:18,30,8,5,TX2_6,210,154,14,2,0,0
2025-08-30 08:10:18,30,8,10,TX2_6,218,137,45,17,26,15
2025-08-30 08:15:18,30,8,15,TX2_6,186,114,27,9,1,0
2025-08-30 08:20:18,30,8,20,TX2_6,199,148,49,12,11,5
2025-08-30 08:25:18,30,8,25,TX2_6,169,129,56,16,20,20
2025-08-30 08:30:18,30,8,30,TX2_6,190,97,71,19,22,10
2025-08-30 08:35:18,30,8,35,TX2_6,209,116,13,2,1,0
2025-08-30 08:40:18,30,8,40,TX2_6,228,117,12,3,0,0
2025-08-30 08:45:18,30,8,45,TX2_6,192,93,12,0,0,0
2025-08-30 08:50:18,30,8,50,TX2_6,215,99,9,4,0,0
2025-08-30 08:55:18,30,8,55,TX2_6,216,112,8,0,0,0
2025-08-30 09:00:18,30,9,0,TX2_6,183,104,5,2,0,0
2025-08-30 09:05:18,30,9,5,TX2_6,207,120,7,4,0,0
2025-08-30 09:10:18,30,9,10,TX2_6,170,115,4,1,0,0
2025-08-30 09:15:18,30,9,15,TX2_6,172,104,7,2,1,0
2025-08-30 09:20:18,30,9,20,TX2_6,188,95,14,1,0,1
2025-08-30 09:25:18,30,9,25,TX2_6,197,114,16,1,0,0
2025-08-30 09:30:18,30,9,30,TX2_6,174,98,18,2,3,0
2025-08-30 09:35:18,30,9,35,TX2_6,172,115,14,7,0,0
2025-08-30 09:40:19,30,9,40,TX2_6,189,94,9,2,0,0
2025-08-30 09:45:19,30,9,45,TX2_6,185,111,5,1,0,0
2025-08-30 09:50:19,30,9,50,TX2_6,181,86,5,4,0,0
2025-08-30 09:55:19,30,9,55,TX2_6,183,95,5,1,0,0
2025-08-30 10:00:19,30,10,0,TX2_6,157,101,7,0,1,0
2025-08-30 10:05:19,30,10,5,TX2_6,199,108,5,1,0,0
2025-08-30 10:10:19,30,10,10,TX2_6,143,95,26,3,6,2
2025-08-30 10:15:19,30,10,15,TX2_6,163,67,6,1,2,0
2025-08-30 10:20:19,30,10,20,TX2_6,184,91,7,0,1,0
2025-08-30 10:25:19,30,10,25,TX2_6,199,108,11,5,0,0
2025-08-30 10:30:19,30,10,30,TX2_6,182,132,11,5,0,0
2025-08-30 10:35:19,30,10,35,TX2_6,192,112,21,7,9,4
2025-08-30 10:40:19,30,10,40,TX2_6,190,87,23,10,17,2
2025-08-30 10:45:19,30,10,45,TX2_6,178,102,9,3,0,0
2025-08-30 10:50:19,30,10,50,TX2_6,209,95,9,0,0,0
2025-08-30 10:55:19,30,10,55,TX2_6,182,107,10,3,0,0
2025-08-30 11:00:19,30,11,0,TX2_6,223,96,13,2,0,0
2025-08-30 11:05:19,30,11,5,TX2_6,212,124,10,5,0,0
2025-08-30 11:10:19,30,11,10,TX2_6,234,86,8,0,1,0
2025-08-30 11:15:19,30,11,15,TX2_6,181,92,17,2,0,0
2025-08-30 11:20:19,30,11,20,TX2_6,178,79,13,3,0,0
2025-08-30 11:25:19,30,11,25,TX2_6,214,112,10,3,1,0
2025-08-30 11:30:20,30,11,30,TX2_6,203,101,15,4,0,0
2025-08-30 11:35:20,30,11,35,TX2_6,209,123,8,4,0,0
2025-08-30 11:40:20,30,11,40,TX2_6,216,95,7,3,0,0
2025-08-30 11:45:20,30,11,45,TX2_6,241,129,8,2,0,1
2025-08-30 11:50:20,30,11,50,TX2_6,253,116,11,5,0,0
2025-08-30 11:55:20,30,11,55,TX2_6,241,116,8,2,0,0
2025-08-30 12:00:20,30,12,0,TX2_6,213,122,12,0,0,0
2025-08-30 12:05:20,30,12,5,TX2_6,266,103,11,2,0,0
2025-08-30 12:10:20,30,12,10,TX2_6,242,103,10,3,0,0
2025-08-30 12:15:20,30,12,15,TX2_6,253,114,11,2,0,0
2025-08-30 12:20:20,30,12,20,TX2_6,249,118,7,7,2,1
2025-08-30 12:25:20,30,12,25,TX2_6,253,99,9,1,0,0
2025-08-30 12:30:20,30,12,30,TX2_6,288,144,9,4,1,0
2025-08-30 12:35:20,30,12,35,TX2_6,253,90,17,5,11,3
2025-08-30 12:40:21,30,12,40,TX2_6,254,132,16,4,0,0
2025-08-30 12:45:21,30,12,45,TX2_6,287,146,9,1,0,0
2025-08-30 12:50:21,30,12,50,TX2_6,265,153,11,4,0,0
2025-08-30 12:55:21,30,12,55,TX2_6,223,128,6,0,0,0
2025-08-30 13:00:21,30,13,0,TX2_6,301,142,5,1,0,1
2025-08-30 13:05:21,30,13,5,TX2_6,302,111,8,1,1,0
2025-08-30 13:10:21,30,13,10,TX2_6,293,114,6,4,0,0
2025-08-30 13:15:21,30,13,15,TX2_6,261,101,5,0,1,0
2025-08-30 13:20:21,30,13,20,TX2_6,226,112,5,2,0,1
2025-08-30 13:25:21,30,13,25,TX2_6,262,116,19,4,0,0
2025-08-30 13:30:21,30,13,30,TX2_6,258,95,12,6,1,0
2025-08-30 13:35:21,30,13,35,TX2_6,289,137,14,6,0,0
2025-08-30 13:40:21,30,13,40,TX2_6,328,126,31,5,8,0
2025-08-30 13:45:21,30,13,45,TX2_6,333,158,31,13,2,2
2025-08-30 13:50:21,30,13,50,TX2_6,225,145,18,2,1,0
2025-08-30 13:55:22,30,13,55,TX2_6,288,149,11,7,2,0
2025-08-30 14:00:22,30,14,0,TX2_6,329,106,12,7,0,0
2025-08-30 14:05:22,30,14,5,TX2_6,379,165,7,1,0,1
2025-08-30 14:10:22,30,14,10,TX2_6,231,131,10,3,0,0
2025-08-30 14:15:22,30,14,15,TX2_6,290,122,8,4,1,0
2025-08-30 14:20:22,30,14,20,TX2_6,233,96,8,5,0,0
2025-08-30 14:25:22,30,14,25,TX2_6,234,111,11,3,0,0
2025-08-30 14:30:22,30,14,30,TX2_6,359,114,11,5,0,1
2025-08-30 14:35:22,30,14,35,TX2_6,257,91,13,5,0,0
2025-08-30 14:40:22,30,14,40,TX2_6,228,97,18,4,0,0
2025-08-30 14:45:22,30,14,45,TX2_6,236,119,14,5,0,0
2025-08-30 14:50:22,30,14,50,TX2_6,336,182,14,0,0,0
2025-08-30 14:55:22,30,14,55,TX2_6,260,106,12,1,0,1
2025-08-30 15:00:22,30,15,0,TX2_6,235,125,15,3,1,0
2025-08-30 15:05:22,30,15,5,TX2_6,230,104,8,1,0,1
2025-08-30 15:10:22,30,15,10,TX2_6,299,113,7,3,0,0
2025-08-30 15:15:22,30,15,15,TX2_6,238,124,18,3,0,0
2025-08-30 15:20:23,30,15,20,TX2_6,328,114,14,6,0,0
